1.177118E+1;4.309375E+0;1.177118E+1;4.000000E+0;1.177118E+1;6.400758E+0;1.177118E+1;3.980000E-3
1.187119E+1;4.309375E+0;1.187119E+1;4.000000E+0;1.187119E+1;6.400758E+0;1.187119E+1;3.980000E-3
1.197120E+1;4.306250E+0;1.197120E+1;4.000000E+0;1.197120E+1;6.398291E+0;1.197120E+1;4.030000E-3
1.207121E+1;4.303125E+0;1.207121E+1;4.000000E+0;1.207121E+1;6.399840E+0;1.207121E+1;4.070000E-3
1.217122E+1;4.303125E+0;1.217122E+1;4.000000E+0;1.217122E+1;6.402826E+0;1.217122E+1;4.120000E-3
1.227123E+1;4.303125E+0;1.227123E+1;4.000000E+0;1.227123E+1;6.402826E+0;1.227123E+1;4.120000E-3
1.237124E+1;4.296875E+0;1.237124E+1;4.000000E+0;1.237124E+1;6.409085E+0;1.237124E+1;4.170000E-3
1.247325E+1;4.293750E+0;1.247325E+1;4.000000E+0;1.247325E+1;6.409001E+0;1.247325E+1;4.210000E-3
1.257326E+1;4.293750E+0;1.257326E+1;4.000000E+0;1.257326E+1;6.409001E+0;1.257326E+1;4.210000E-3
1.267327E+1;4.290625E+0;1.267327E+1;4.000000E+0;1.267327E+1;6.404048E+0;1.267327E+1;4.260000E-3
1.277328E+1;4.287500E+0;1.277328E+1;4.000000E+0;1.277328E+1;6.400287E+0;1.277328E+1;4.310000E-3
1.287429E+1;4.284375E+0;1.287429E+1;4.000000E+0;1.287429E+1;6.392926E+0;1.287429E+1;4.350000E-3
1.298230E+1;4.284375E+0;1.298230E+1;4.000000E+0;1.298230E+1;6.392926E+0;1.298230E+1;4.350000E-3
1.308231E+1;4.281250E+0;1.308231E+1;4.000000E+0;1.308231E+1;6.395733E+0;1.308231E+1;4.400000E-3
1.318232E+1;4.281250E+0;1.318232E+1;4.000000E+0;1.318232E+1;6.396425E+0;1.318232E+1;4.450000E-3
1.328233E+1;4.281250E+0;1.328233E+1;4.000000E+0;1.328233E+1;6.396425E+0;1.328233E+1;4.450000E-3
1.338234E+1;4.275000E+0;1.338234E+1;4.000000E+0;1.338234E+1;6.407339E+0;1.338234E+1;4.490000E-3
1.348235E+1;4.271875E+0;1.348235E+1;4.000000E+0;1.348235E+1;6.407553E+0;1.348235E+1;4.540000E-3
1.358236E+1;4.265625E+0;1.358236E+1;4.000000E+0;1.358236E+1;6.408972E+0;1.358236E+1;4.590000E-3
1.368437E+1;4.265625E+0;1.368537E+1;4.000000E+0;1.368537E+1;6.408972E+0;1.368537E+1;4.590000E-3
1.378538E+1;4.265625E+0;1.378538E+1;4.000000E+0;1.378538E+1;6.403768E+0;1.378538E+1;4.630000E-3
1.388539E+1;4.262500E+0;1.388539E+1;4.000000E+0;1.388539E+1;6.397057E+0;1.388539E+1;4.680000E-3
1.398540E+1;4.262500E+0;1.398540E+1;4.000000E+0;1.398540E+1;6.397057E+0;1.398540E+1;4.680000E-3
1.408541E+1;4.259375E+0;1.408541E+1;4.000000E+0;1.408541E+1;6.395435E+0;1.408541E+1;4.730000E-3
1.418542E+1;4.259375E+0;1.418542E+1;4.000000E+0;1.418542E+1;6.395876E+0;1.418542E+1;4.780000E-3
1.428643E+1;4.256250E+0;1.428643E+1;4.000000E+0;1.428743E+1;6.400424E+0;1.428743E+1;4.820000E-3
1.438744E+1;4.256250E+0;1.438744E+1;4.000000E+0;1.438744E+1;6.400424E+0;1.438744E+1;4.820000E-3
1.448745E+1;4.250000E+0;1.448745E+1;4.000000E+0;1.448745E+1;6.405860E+0;1.448745E+1;4.870000E-3
1.458746E+1;4.246875E+0;1.458746E+1;4.000000E+0;1.458746E+1;6.406492E+0;1.458746E+1;4.910000E-3
1.468747E+1;4.246875E+0;1.468847E+1;4.000000E+0;1.468847E+1;6.406492E+0;1.468847E+1;4.910000E-3
1.478848E+1;4.243750E+0;1.478848E+1;4.000000E+0;1.478848E+1;6.402523E+0;1.478848E+1;4.960000E-3
1.488849E+1;4.243750E+0;1.488949E+1;4.000000E+0;1.488949E+1;6.400239E+0;1.488949E+1;5.010000E-3
1.498950E+1;4.240625E+0;1.498950E+1;4.000000E+0;1.498950E+1;6.393814E+0;1.498950E+1;5.060000E-3
1.508951E+1;4.240625E+0;1.508951E+1;4.000000E+0;1.508951E+1;6.393814E+0;1.508951E+1;5.060000E-3
1.518952E+1;4.240625E+0;1.518952E+1;4.000000E+0;1.518952E+1;6.396479E+0;1.518952E+1;5.100000E-3
1.528953E+1;4.237500E+0;1.528953E+1;4.000000E+0;1.528953E+1;6.396550E+0;1.528953E+1;5.150000E-3
1.538954E+1;4.234375E+0;1.538954E+1;4.000000E+0;1.538954E+1;6.407297E+0;1.538954E+1;5.190000E-3
1.549155E+1;4.234375E+0;1.549155E+1;4.000000E+0;1.549155E+1;6.407297E+0;1.549155E+1;5.190000E-3
1.559156E+1;4.228125E+0;1.559156E+1;4.000000E+0;1.559156E+1;6.408102E+0;1.559156E+1;5.240000E-3
1.569257E+1;4.225000E+0;1.569257E+1;4.000000E+0;1.569257E+1;6.409061E+0;1.569257E+1;5.290000E-3
1.579258E+1;4.225000E+0;1.579258E+1;4.000000E+0;1.579258E+1;6.409061E+0;1.579258E+1;5.290000E-3
1.589359E+1;4.225000E+0;1.589359E+1;4.000000E+0;1.589359E+1;6.404704E+0;1.589359E+1;5.330000E-3
1.599360E+1;4.221875E+0;1.599360E+1;4.000000E+0;1.599360E+1;6.399018E+0;1.599360E+1;5.380000E-3
1.609361E+1;4.218750E+0;1.609361E+1;4.000000E+0;1.609361E+1;6.397247E+0;1.609361E+1;5.430000E-3
1.619362E+1;4.218750E+0;1.619362E+1;4.000000E+0;1.619362E+1;6.397247E+0;1.619362E+1;5.430000E-3
1.629363E+1;4.218750E+0;1.629363E+1;4.000000E+0;1.629363E+1;6.397230E+0;1.629463E+1;5.480000E-3
1.639464E+1;4.215625E+0;1.639464E+1;4.000000E+0;1.639464E+1;6.403089E+0;1.639464E+1;5.520000E-3
1.649565E+1;4.215625E+0;1.649565E+1;4.000000E+0;1.649565E+1;6.403089E+0;1.649565E+1;5.520000E-3
